panel,n,m,seed,generator,generator_alpha,generator_sigma,data_scale,prefilter_relative_gap,screen_relative_gap,screen_absolute_gap,method,status,value,lower_bound,upper_bound,exact_value,upper_gap,lower_gap,relative_upper_gap,relative_lower_gap,runtime,rank1_residual,relative_rank1_residual,pd_gap,relative_pd_gap,shor_gap,relative_shor_gap,x_trace,y_trace,max_skew_violation,fro_skew_violation,relative_max_skew_violation,relative_fro_skew_violation,lazy_cut_strategy,n_cuts,n_iters,n_rounds,full_constraint_count,oracle_solves,dual_bracket_gap,relative_dual_bracket_gap,oracle_margin,gurobi_time_limit,gurobi_mip_gap,gurobi_sol_count,rank1_repairs,rank1_residual_initial_max
square,20,20,2,correlated-top,3.0,0.1,3.1165452884060705,0.01,0.039624914905931306,0.11283786876297652,Dual LOP/TRS,OPTIMAL,-2.73481162224164,-2.7348128190294148,-2.73481162224164,-2.7348116250595855,2.81794543255387e-09,1.1939698292273704e-06,1.030398367014574e-09,4.365819192156304e-07,0.06444429187104106,3.3978932002308044e-09,3.3978932002308044e-09,,,,,,,,,,,,,,,,23,1.733788150382054e-06,6.33969585895599e-07,-5.370003752780406e-07,,,,0,6.387424655229109e-09
square,20,20,2,correlated-top,3.0,0.1,3.1165452884060705,0.01,0.039624914905931306,0.11283786876297652,Gurobi,TIME_LIMIT,,-5.573084757803992,-2.7348112163960945,-2.7348116250595855,4.086634910471787e-07,2.838273132744406,1.494302157057252e-07,0.5092822478197504,1402.3819782501087,,,,,,,,,,,,,,,,,,,,,,1402.316208248958,1.0378316149910136,4,,
square,20,20,2,correlated-top,3.0,0.1,3.1165452884060705,0.01,0.039624914905931306,0.11283786876297652,Lazy SEP,Optimal,-2.7348116274178422,-2.7348116281782042,-2.7348116274178422,-2.7348116250595855,-2.3582567010294042e-09,3.118618696618114e-09,8.623104704494861e-10,1.140341318021813e-09,58.04252604098292,3.8670832038760905e-07,3.8670832038760905e-07,7.603619955887098e-10,2.780308478120759e-10,,,,,3.3653093079431557e-10,1.3626335961063588e-08,3.3653093079431557e-10,1.3626335961063588e-08,coordinate,3200,65,65,36100,,,,,,,,,
square,20,20,3,correlated-top,3.0,0.1,3.1462168181606924,0.01,0.051454151413923635,0.15065740890038626,Shor,Optimal,-2.927993267023697,-2.927993267023697,-0.3044681075624192,-2.777335859624633,2.4728677520622138,0.15065740739906408,0.8903740408250195,0.05145415090117581,0.00488583417609334,1.912060369808083,0.867173253171049,-2.1641799463623101e-10,7.391341949915743e-11,0.15065740739906408,0.05145415090117581,1.0000000093519263,1.0000000093565622,,,,,,,,,,,,,,,,,,
square,20,20,3,correlated-top,3.0,0.1,3.1462168181606924,0.01,0.051454151413923635,0.15065740890038626,Full SEP,SolutionStatus.Optimal,-2.777335859624633,-2.7773358596283937,-2.777335859624633,-2.777335859624633,0.0,3.76054742901033e-12,0.0,1.354012485012702e-12,521.2174295419827,5.518505763065989e-11,5.518505763065989e-11,3.76054742901033e-12,1.354012485012702e-12,,,,,,,,,,,,,,,,,,,,,,
square,20,20,3,correlated-top,3.0,0.1,3.1462168181606924,0.01,0.051454151413923635,0.15065740890038626,Dual LOP/TRS,OPTIMAL,-2.777335858123311,-2.7773358659067693,-2.777335858123311,-2.777335859624633,1.5013221776882801e-09,6.282136144619699e-09,5.405619822628111e-10,2.2619288584201e-09,0.06057408358901739,6.940856200631383e-10,6.940856200631383e-10,,,,,,,,,,,,,,,,23,1.7725906404919556e-06,6.382341661487256e-07,-1.764807181947603e-06,,,,0,9.091624948549155e-09
square,20,20,3,correlated-top,3.0,0.1,3.1462168181606924,0.01,0.051454151413923635,0.15065740890038626,Gurobi,TIME_LIMIT,,-4.977139119293944,-2.7773362997270126,-2.777335859624633,-4.4010237942870845e-07,2.1998032596693107,1.5846204129905573e-07,0.4419814690615629,1563.7162327910773,,,,,,,,,,,,,,,,,,,,,,1563.6522886259481,0.7920548979909823,4,,
square,20,20,3,correlated-top,3.0,0.1,3.1462168181606924,0.01,0.051454151413923635,0.15065740890038626,Lazy SEP,Optimal,-2.7773358504890946,-2.7773358599355618,-2.7773358504890946,-2.777335859624633,9.135538547866418e-09,3.109286161873115e-10,3.2893171764617327e-09,1.1195211233636161e-10,75.15190554200672,1.0212316034055793e-06,1.0212316034055793e-06,9.446467164053729e-09,3.4012692884298484e-09,,,,,4.4061958774524804e-10,1.9543595753396022e-08,4.4061958774524804e-10,1.9543595753396022e-08,coordinate,3600,73,73,36100,,,,,,,,,
square,20,20,4,correlated-top,3.0,0.1,3.158121490449885,0.01,0.020221977724654006,0.05694741558169669,Shor,Optimal,-2.8161150386526326,-2.8161150386526326,-0.4559347341377067,-2.7591676302722936,2.303232896134587,0.05694740838033896,0.8347564210541598,0.02022197516745814,0.005387208890169859,1.8045965201044651,0.8019232569691612,-8.094458436858076e-11,2.8743351481588842e-11,0.05694740838033896,0.02022197516745814,1.0000000036022012,1.000000003593162,,,,,,,,,,,,,,,,,,
square,20,20,4,correlated-top,3.0,0.1,3.158121490449885,0.01,0.020221977724654006,0.05694741558169669,Full SEP,SolutionStatus.Optimal,-2.7591676302722936,-2.7591676302738724,-2.7591676302722936,-2.7591676302722936,0.0,1.5787371410169726e-12,0.0,5.721787700373495e-13,464.8619542918168,4.6362514842639163e-11,4.6362514842639163e-11,1.5787371410169726e-12,5.721787700373495e-13,,,,,,,,,,,,,,,,,,,,,,
square,20,20,4,correlated-top,3.0,0.1,3.158121490449885,0.01,0.020221977724654006,0.05694741558169669,Dual LOP/TRS,OPTIMAL,-2.759167623070936,-2.7591692860188024,-2.759167623070936,-2.7591676302722936,7.201357732355973e-09,1.6557465087885248e-06,2.6099747088020505e-09,6.000887720729875e-07,0.05685587506741285,3.9287945481181275e-09,3.9287945481181275e-09,,,,,,,,,,,,,,,,23,1.6884194460331514e-06,6.119303569333969e-07,-2.5471579068181427e-08,,,,0,3.004388679130933e-08
square,20,20,4,correlated-top,3.0,0.1,3.158121490449885,0.01,0.020221977724654006,0.05694741558169669,Gurobi,TIME_LIMIT,,-4.952531406900487,-2.7591682247350144,-2.7591676302722936,-5.944627208265274e-07,2.1933637766281935,2.1544997347293624e-07,0.44287730786969354,1394.651197375264,,,,,,,,,,,,,,,,,,,,,,1394.5858628754504,0.7949363733978632,2,,
square,20,20,4,correlated-top,3.0,0.1,3.158121490449885,0.01,0.020221977724654006,0.05694741558169669,Lazy SEP,Optimal,-2.759167629276773,-2.759167630349061,-2.759167629276773,-2.7591676302722936,9.955205548806134e-10,7.676748126073107e-11,3.6080466585582865e-10,2.7822695662394117e-11,40.53690683300374,7.300199401675225e-07,7.300199401675225e-07,1.0722880361413445e-09,3.886273615081842e-10,,,,,3.3782024616915707e-10,1.5108573569923646e-08,3.3782024616915707e-10,1.5108573569923646e-08,coordinate,2650,54,54,36100,,,,,,,,,
square,20,20,5,correlated-top,3.0,0.1,3.1752959097816738,0.01,0.04772781970038394,0.1296293841431213,Shor,Optimal,-2.716013112622417,-2.716013112622417,-0.36665307085864673,-2.5863837299843087,2.219730659125662,0.1296293826381083,0.8582371723855255,0.04772781914625812,0.005670249927788973,1.869409845671907,0.8432760784387687,-2.8385427341959257e-10,1.0451137813010047e-10,0.1296293826381083,0.04772781914625812,1.000000011162553,1.0000000112982879,,,,,,,,,,,,,,,,,,
square,20,20,5,correlated-top,3.0,0.1,3.1752959097816738,0.01,0.04772781970038394,0.1296293841431213,Full SEP,SolutionStatus.Optimal,-2.5863837299843087,-2.5863837299802603,-2.5863837299843087,-2.5863837299843087,0.0,-4.048317236993171e-12,0.0,0.0,1143.645640542265,3.221124230924067e-11,3.221124230924067e-11,-4.048317236993171e-12,1.5652423072649516e-12,,,,,,,,,,,,,,,,,,,,,,
square,20,20,5,correlated-top,3.0,0.1,3.1752959097816738,0.01,0.04772781970038394,0.1296293841431213,Dual LOP/TRS,OPTIMAL,-2.5863837284792957,-2.5863845099564733,-2.5863837284792957,-2.5863837299843087,1.505013003111344e-09,7.799721646328805e-07,5.818985735424785e-10,3.015685261144743e-07,0.05900445906445384,1.535376705610405e-09,1.535376705610405e-09,,,,,,,,,,,,,,,,23,1.6525613286688667e-06,6.389464993728554e-07,-8.710841501446964e-07,,,,0,4.216311744017741e-09
square,20,20,5,correlated-top,3.0,0.1,3.1752959097816738,0.01,0.04772781970038394,0.1296293841431213,Gurobi,TIME_LIMIT,,-4.702144417679954,-2.5863837009796304,-2.5863837299843087,2.900467821476127e-08,2.1157606876956456,1.121437545345881e-08,0.44995655168319254,3430.9720809999853,,,,,,,,,,,,,,,,,,,,,,3430.936921626795,0.8180382191161152,3,,
square,20,20,5,correlated-top,3.0,0.1,3.1752959097816738,0.01,0.04772781970038394,0.1296293841431213,Lazy SEP,Optimal,-2.586383737574318,-2.586383730020144,-2.586383737574318,-2.5863837299843087,-7.590009509783613e-09,3.583533469964095e-11,2.934603013279857e-09,1.3855382047025888e-11,57.14518604200566,6.171393285407098e-06,6.171393285407098e-06,-7.554174175083972e-09,2.9207476312732992e-09,,,,,9.925298125046389e-09,4.129760205828246e-07,9.925298125046389e-09,4.129760205828246e-07,coordinate,3200,65,65,36100,,,,,,,,,
square,20,20,6,correlated-top,3.0,0.1,3.148130806697201,0.01,0.039731582648177034,0.11541518908038384,Shor,Optimal,-2.904872682832314,-2.904872682832314,-0.35674017485312237,-2.7894574941682504,2.432717319315128,0.11541518866406353,0.8721112705252052,0.039731582504859114,0.005357624962925911,1.8751655739485873,0.8410651363574416,-7.855360806274803e-11,2.7042014105126478e-11,0.11541518866406353,0.039731582504859114,1.000000003331019,1.0000000033117182,,,,,,,,,,,,,,,,,,
square,20,20,6,correlated-top,3.0,0.1,3.148130806697201,0.01,0.039731582648177034,0.11541518908038384,Full SEP,SolutionStatus.Optimal,-2.7894574941682504,-2.7894574940514376,-2.7894574941682504,-2.7894574941682504,0.0,-1.1681278166975062e-10,0.0,0.0,444.7285966249183,6.017718225799737e-09,6.017718225799737e-09,-1.1681278166975062e-10,4.187652327162684e-11,,,,,,,,,,,,,,,,,,,,,,
square,20,20,6,correlated-top,3.0,0.1,3.148130806697201,0.01,0.039731582648177034,0.11541518908038384,Dual LOP/TRS,OPTIMAL,-2.78945749375193,-2.7894577487231453,-2.78945749375193,-2.7894574941682504,4.163203115581382e-10,2.5455489494063954e-07,1.492477703741727e-10,9.125604969537906e-08,0.05849545821547508,9.184853273338299e-11,9.184853273338299e-11,,,,,,,,,,,,,,,,23,1.7447264517578276e-06,6.254715464166696e-07,-1.4897552362835853e-06,,,,0,8.56539288225353e-09
square,20,20,6,correlated-top,3.0,0.1,3.148130806697201,0.01,0.039731582648177034,0.11541518908038384,Gurobi,TIME_LIMIT,,-5.132163168024502,-2.789457874965825,-2.7894574941682504,-3.807975748060244e-07,2.3427056738562517,1.3651311182130316e-07,0.4564752906634529,1334.2555472087115,,,,,,,,,,,,,,,,,,,,,,1334.1857898747548,0.8398425063462837,4,,
square,20,20,6,correlated-top,3.0,0.1,3.148130806697201,0.01,0.039731582648177034,0.11541518908038384,Lazy SEP,Optimal,-2.7894574949665945,-2.789457494270788,-2.7894574949665945,-2.7894574941682504,-7.983440575287659e-10,1.0253753401912036e-10,2.86200474095529e-10,3.675895195740397e-11,45.257254208030645,1.283999236441676e-06,1.283999236441676e-06,-6.958065235096456e-10,2.494415221472942e-10,,,,,1.7157129250308656e-09,7.198272657969298e-08,1.7157129250308656e-09,7.198272657969298e-08,coordinate,3000,61,61,36100,,,,,,,,,
square,20,20,7,correlated-top,3.0,0.1,3.1410718828920614,0.01,0.06688015112866431,0.17506305690367663,Shor,Optimal,-2.6175637158308684,-2.6175637158308684,-0.38373497329618383,-2.4425006723606097,2.058765699064426,0.1750630434702587,0.8428925823282111,0.0668801459966334,0.005665707867592573,1.8625376266881792,0.8533188881598809,-1.0900613744979637e-11,4.164411998475291e-12,0.1750630434702587,0.0668801459966334,1.0000000005620766,1.0000000005622478,,,,,,,,,,,,,,,,,,
square,20,20,7,correlated-top,3.0,0.1,3.1410718828920614,0.01,0.06688015112866431,0.17506305690367663,Full SEP,SolutionStatus.Optimal,-2.4425006723606097,-2.442500672361254,-2.4425006723606097,-2.4425006723606097,0.0,6.443734434924409e-13,0.0,2.638170997388106e-13,475.42749074986205,3.49820430931032e-11,3.49820430931032e-11,6.443734434924409e-13,2.638170997388106e-13,,,,,,,,,,,,,,,,,,,,,,
square,20,20,7,correlated-top,3.0,0.1,3.1410718828920614,0.01,0.06688015112866431,0.17506305690367663,Dual LOP/TRS,OPTIMAL,-2.442500658927192,-2.4425012984291934,-2.442500658927192,-2.4425006723606097,1.3433417933583769e-08,6.260685836423363e-07,5.499862532525217e-09,2.563227229582108e-07,0.062063916120678186,1.49161589226267e-08,1.49161589226267e-08,,,,,,,,,,,,,,,,23,1.620147198622135e-06,6.633147747614604e-07,-9.806451979343933e-07,,,,0,2.6080979881741456e-07
square,20,20,7,correlated-top,3.0,0.1,3.1410718828920614,0.01,0.06688015112866431,0.17506305690367663,Gurobi,TIME_LIMIT,,-4.549109954297515,-2.4425008550179066,-2.4425006723606097,-1.8265729684330267e-07,2.1066092819369056,7.47828998577622e-08,0.46308163643017797,1426.3526588752866,,,,,,,,,,,,,,,,,,,,,,1426.2824722495861,0.862480393794648,2,,
square,20,20,7,correlated-top,3.0,0.1,3.1410718828920614,0.01,0.06688015112866431,0.17506305690367663,Lazy SEP,Optimal,-2.4425006721260423,-2.442500672383638,-2.4425006721260423,-2.4425006723606097,2.345674765535932e-10,2.3028245976774997e-11,9.603578791521486e-11,9.428143147367783e-12,70.25169954198645,1.4264984279956554e-07,1.4264984279956554e-07,2.575957225303682e-10,1.054639310616772e-10,,,,,7.089055319327298e-11,2.936828755138664e-09,7.089055319327298e-11,2.936828755138664e-09,coordinate,3700,75,75,36100,,,,,,,,,
square,20,20,8,correlated-top,3.0,0.1,3.1012086920673716,0.01,0.04618024554739726,0.13921695647199162,Shor,Optimal,-3.014643054011174,-3.014643054011174,-0.3694134544542949,-2.8754261047190344,2.5060126502647395,0.1392169492921398,0.8715274046347329,0.046180243165738245,0.005250750109553337,1.873447496247572,0.85405342084882,-1.08124620368244e-10,3.586647521151047e-11,0.1392169492921398,0.046180243165738245,1.0000000045234385,1.0000000045324733,,,,,,,,,,,,,,,,,,
square,20,20,8,correlated-top,3.0,0.1,3.1012086920673716,0.01,0.04618024554739726,0.13921695647199162,Full SEP,SolutionStatus.Optimal,-2.8754261047190344,-2.8754261016961657,-2.8754261047190344,-2.8754261047190344,0.0,-3.022868622082342e-09,0.0,0.0,439.7415335001424,1.4740584331929613e-08,1.4740584331929613e-08,-3.022868622082342e-09,1.051276754120487e-09,,,,,,,,,,,,,,,,,,,,,,
square,20,20,8,correlated-top,3.0,0.1,3.1012086920673716,0.01,0.04618024554739726,0.13921695647199162,Dual LOP/TRS,OPTIMAL,-2.8754260975391825,-2.8754277235820402,-2.8754260975391825,-2.8754261047190344,7.179851824190564e-09,1.618863005869997e-06,2.4969696882167404e-09,5.629990253600643e-07,0.05824933294206858,3.764530982380665e-09,3.764530982380665e-09,,,,,,,,,,,,,,,,23,1.816894645845224e-06,6.318693497125508e-07,-1.9085178815103632e-07,,,,0,5.666444135191984e-09
square,20,20,8,correlated-top,3.0,0.1,3.1012086920673716,0.01,0.04618024554739726,0.13921695647199162,Gurobi,TIME_LIMIT,,-5.218161601711136,-2.875426099628363,-2.8754261047190344,5.090671439944572e-09,2.342735496992102,1.7704059344769686e-09,0.4489580192809425,1319.337564708665,,,,,,,,,,,,,,,,,,,,,,1319.2246005004272,0.814743770457381,1,,
square,20,20,8,correlated-top,3.0,0.1,3.1012086920673716,0.01,0.04618024554739726,0.13921695647199162,Lazy SEP,Optimal,-2.875426110608975,-2.875426101606297,-2.875426110608975,-2.8754261047190344,-5.8899405352974554e-09,-3.1127371791228597e-09,2.0483713747907953e-09,0.0,37.254165999998804,2.041894830280253e-07,2.041894830280253e-07,-9.002677714420315e-09,3.130902123064353e-09,,,,,2.351566003554184e-10,1.1552468141169552e-08,2.351566003554184e-10,1.1552468141169552e-08,coordinate,2700,55,55,36100,,,,,,,,,
square,20,20,9,correlated-top,3.0,0.1,3.0453328177888532,0.01,0.04675204598971596,0.14122110707548652,Shor,Optimal,-3.020640147097539,-3.020640147097539,-0.3067891778385198,-2.8794190459116558,2.572629868073136,0.14122110118588305,0.8934544875383407,0.04675204403992943,0.004874874837696552,1.9118571394996262,0.8659194120660828,-2.123390352437582e-10,7.029603822480799e-11,0.14122110118588305,0.04675204403992943,1.0000000075752251,1.0000000075299258,,,,,,,,,,,,,,,,,,
square,20,20,9,correlated-top,3.0,0.1,3.0453328177888532,0.01,0.04675204598971596,0.14122110707548652,Full SEP,SolutionStatus.Optimal,-2.8794190459116558,-2.8794190459106193,-2.8794190459116558,-2.8794190459116558,0.0,-1.0365042157900461e-12,0.0,0.0,487.23440212523565,2.551007939501401e-11,2.551007939501401e-11,-1.0365042157900461e-12,3.599699103406734e-13,,,,,,,,,,,,,,,,,,,,,,
square,20,20,9,correlated-top,3.0,0.1,3.0453328177888532,0.01,0.04675204598971596,0.14122110707548652,Dual LOP/TRS,OPTIMAL,-2.8794190400220523,-2.879420294424226,-2.8794190400220523,-2.8794190459116558,5.889603471587179e-09,1.2485125702177413e-06,2.0454138066321173e-09,4.335985867139261e-07,0.057818083092570305,5.994985721773259e-09,5.994985721773259e-09,,,,,,,,,,,,,,,,23,1.819667860836205e-06,6.319563227222683e-07,-5.65265686258698e-07,,,,0,6.798431315787344e-09
square,20,20,9,correlated-top,3.0,0.1,3.0453328177888532,0.01,0.04675204598971596,0.14122110707548652,Gurobi,TIME_LIMIT,,-5.509653655103638,-2.8794190459105673,-2.8794190459116558,1.0884626533425035e-12,2.6302346091919824,3.780146744837149e-13,0.4773865607242978,1461.7760797496885,,,,,,,,,,,,,,,,,,,,,,1461.703206375707,0.9134601693104047,1,,
square,20,20,9,correlated-top,3.0,0.1,3.0453328177888532,0.01,0.04675204598971596,0.14122110707548652,Lazy SEP,Optimal,-2.8794190477506656,-2.8794190459373645,-2.8794190477506656,-2.8794190459116558,-1.839009833304317e-09,2.5708768447429975e-11,6.386739140108516e-10,8.928456760645187e-12,32.46363829099573,2.2144383160745574e-07,2.2144383160745574e-07,-1.813301064856887e-09,6.297454572558291e-10,,,,,2.0039367306387904e-10,8.85832496504271e-09,2.0039367306387904e-10,8.85832496504271e-09,coordinate,2500,51,51,36100,,,,,,,,,
rectangular,4,8,0,correlated-top,3.0,0.1,3.084366735879574,0.01,0.06882320511380845,0.10358732523093406,Shor,Optimal,-1.5051220741556346,-1.5051220741556346,-0.736635375607279,-1.4015347415801376,0.6648993659728586,0.10358733257549702,0.47440805157867766,0.06882320999352093,0.0014218753203749657,1.4881991674115314,0.7010667165734997,1.092080426090547e-09,7.255759814054938e-10,0.10358733257549702,0.06882320999352093,1.00000001804497,1.0000000069777388,,,,,,,,,,,,,,,,,,
rectangular,4,8,0,correlated-top,3.0,0.1,3.084366735879574,0.01,0.06882320511380845,0.10358732523093406,Full SEP,SolutionStatus.Optimal,-1.4015347415801376,-1.40153475107648,-1.4015347415801376,-1.4015347415801376,0.0,9.49634237912278e-09,0.0,6.7756738616926215e-09,0.00912295887246728,5.130148196393462e-08,5.130148196393462e-08,9.49634237912278e-09,6.7756738616926215e-09,,,,,,,,,,,,,,,,,,,,,,
rectangular,4,8,0,correlated-top,3.0,0.1,3.084366735879574,0.01,0.06882320511380845,0.10358732523093406,Dual LOP/TRS,OPTIMAL,-1.4015347489247005,-1.4015353301965066,-1.4015347489247005,-1.4015347415801376,-7.344562957811718e-09,5.886163689794444e-07,5.240371645046037e-09,4.199796867745857e-07,0.028409500140696764,6.471124916039057e-09,6.471124916039057e-09,,,,,,,,,,,,,,,,23,9.495344501786462e-07,6.774959073243725e-07,-3.682626440459913e-07,,,,0,5.4769750325757926e-08
rectangular,4,8,0,correlated-top,3.0,0.1,3.084366735879574,0.01,0.06882320511380845,0.10358732523093406,Gurobi,TIME_LIMIT,,-1.408566268721097,-1.401534751742062,-1.4015347415801376,-1.0161924413054635e-08,0.007031527140959337,7.250568992615912e-09,0.0049919746746055395,5.006672666873783,,,,,,,,,,,,,,,,,,,,,,5.0,0.005017012221990912,1,,
rectangular,4,8,0,correlated-top,3.0,0.1,3.084366735879574,0.01,0.06882320511380845,0.10358732523093406,Lazy SEP,Optimal,-1.4015347500395854,-1.401534751656961,-1.4015347500395854,-1.4015347415801376,-8.459447808917275e-09,1.0076823375726462e-08,6.035845924389919e-09,7.189849102074111e-09,0.016764917003456503,9.415239625397319e-09,9.415239625397319e-09,1.6173755668091871e-09,1.154003184649577e-09,,,,,1.9384412131007167e-10,3.0183176837738897e-10,1.9384412131007167e-10,3.0183176837738897e-10,coordinate,100,3,3,168,,,,,,,,,
rectangular,4,8,1,correlated-top,3.0,0.1,3.140258629033871,0.01,0.0983085025297991,0.15577289381208415,Shor,Optimal,-1.58453124402812,-1.58453124402812,-0.6357627218760014,-1.4287583528087306,0.7929956309327293,0.15577289121938942,0.5550243184047292,0.09830850089354563,0.0014264159835875034,1.6211006009199536,0.7605950696359423,4.0441272552982355e-10,2.552254662405676e-10,0.15577289121938942,0.09830850089354563,1.0000000071676212,1.0000000029192968,,,,,,,,,,,,,,,,,,
rectangular,4,8,1,correlated-top,3.0,0.1,3.140258629033871,0.01,0.0983085025297991,0.15577289381208415,Full SEP,SolutionStatus.Optimal,-1.4287583528087306,-1.4287583546499545,-1.4287583528087306,-1.4287583528087306,0.0,1.8412238400600245e-09,0.0,1.2886880654574538e-09,0.007024041842669249,9.672457645351478e-09,9.672457645351478e-09,1.8412238400600245e-09,1.2886880654574538e-09,,,,,,,,,,,,,,,,,,,,,,
rectangular,4,8,1,correlated-top,3.0,0.1,3.140258629033871,0.01,0.0983085025297991,0.15577289381208415,Dual LOP/TRS,OPTIMAL,-1.428758350216036,-1.4287591514707212,-1.428758350216036,-1.4287583528087306,2.592694725578326e-09,7.986619905420156e-07,1.8146488666060753e-09,5.589899387310291e-07,0.02652904111891985,1.26668941201228e-08,1.26668941201228e-08,,,,,,,,,,,,,,,,23,1.0132580992028295e-06,7.091874779313312e-07,-2.1200341393523559e-07,,,,0,4.2289057129350174e-08
rectangular,4,8,1,correlated-top,3.0,0.1,3.140258629033871,0.01,0.0983085025297991,0.15577289381208415,Gurobi,TIME_LIMIT,,-1.5580422100056825,-1.42875835477332,-1.4287583528087306,-1.9645893800657177e-09,0.1292838571969519,1.3750326453050978e-09,0.0829784047997521,5.003271708264947,,,,,,,,,,,,,,,,,,,,,,5.0,0.09048685860729339,1,,
rectangular,4,8,1,correlated-top,3.0,0.1,3.140258629033871,0.01,0.0983085025297991,0.15577289381208415,Lazy SEP,Optimal,-1.4287583524862,-1.428758354551793,-1.4287583524862,-1.4287583528087306,3.225306688392493e-10,1.7430623611147666e-09,2.257419305407391e-10,1.2199840200840485e-09,0.015827583032660186,1.0623565823795548e-08,1.0623565823795548e-08,2.065593029954016e-09,1.445725950349386e-09,,,,,1.5127923913560437e-10,2.852588955468954e-10,1.5127923913560437e-10,2.852588955468954e-10,coordinate,100,3,3,168,,,,,,,,,
rectangular,4,8,2,correlated-top,3.0,0.1,2.9600236125925665,0.01,0.1688329091706912,0.2882215814156406,Shor,Optimal,-1.7071410001248433,-1.7071410001248433,-0.5626033865720426,-1.4189194210455225,0.8563160344734799,0.2882215790793208,0.6034987059677487,0.16883290780213417,0.0015558339655399323,1.7137196746095908,0.7996761530835609,7.139111524168129e-11,4.18191088120199e-11,0.2882215790793208,0.16883290780213417,1.0000000025146156,1.0000000010346133,,,,,,,,,,,,,,,,,,
rectangular,4,8,2,correlated-top,3.0,0.1,2.9600236125925665,0.01,0.1688329091706912,0.2882215814156406,Full SEP,SolutionStatus.Optimal,-1.4189194210455225,-1.4189194211703922,-1.4189194210455225,-1.4189194210455225,0.0,1.2486967015945538e-10,0.0,8.80033554382228e-11,0.0066096666269004345,1.5847032557920367e-07,1.5847032557920367e-07,1.2486967015945538e-10,8.80033554382228e-11,,,,,,,,,,,,,,,,,,,,,,
rectangular,4,8,2,correlated-top,3.0,0.1,2.9600236125925665,0.01,0.1688329091706912,0.2882215814156406,Dual LOP/TRS,OPTIMAL,-1.4189194187092027,-1.4189199903319722,-1.4189194187092027,-1.4189194210455225,2.3363198042858357e-09,5.692864497586214e-07,1.6465486127213145e-09,4.012110997360961e-07,0.027315916027873755,3.186306522372836e-09,3.186306522372836e-09,,,,,,,,,,,,,,,,23,1.1063865494875813e-06,7.797385032462118e-07,-5.347637800356964e-07,,,,0,2.248737064200418e-08
rectangular,4,8,2,correlated-top,3.0,0.1,2.9600236125925665,0.01,0.1688329091706912,0.2882215814156406,Gurobi,TIME_LIMIT,,-1.7686864737992516,-1.4189194200914985,-1.4189194210455225,9.540239709338039e-10,0.3497670527537291,6.723595130094399e-10,0.19775525958674128,5.004363167099655,,,,,,,,,,,,,,,,,,,,,,5.0,0.24650240792757525,2,,
rectangular,4,8,2,correlated-top,3.0,0.1,2.9600236125925665,0.01,0.1688329091706912,0.2882215814156406,Lazy SEP,Optimal,-1.4189194208514104,-1.4189194208797768,-1.4189194208514104,-1.4189194210455225,1.9411205975927714e-10,-1.6574563943549947e-10,1.3680273656149326e-10,0.0,0.024532459035981447,2.921155718337754e-08,2.921155718337754e-08,2.8366420323777675e-11,1.999156534638842e-11,,,,,7.27124124799694e-11,1.1619351264198931e-10,7.27124124799694e-11,1.1619351264198931e-10,coordinate,150,4,4,168,,,,,,,,,
rectangular,4,8,3,correlated-top,3.0,0.1,3.0562773435321233,0.01,0.12942380211416424,0.2516172602095219,Shor,Optimal,-1.9441343562722047,-1.9441343562722047,-0.4574729549099879,-1.6925171186232244,1.2350441637132366,0.25161723764898025,0.7297085211864098,0.12942379050974936,0.0014517498202621937,1.8087393686583288,0.8333054457957987,7.559508574672691e-11,3.888367360148775e-11,0.25161723764898025,0.12942379050974936,1.00000000145003,1.0000000006036183,,,,,,,,,,,,,,,,,,
rectangular,4,8,3,correlated-top,3.0,0.1,3.0562773435321233,0.01,0.12942380211416424,0.2516172602095219,Full SEP,SolutionStatus.Optimal,-1.6925171186232244,-1.692517119054244,-1.6925171186232244,-1.6925171186232244,0.0,4.3101966440417527e-10,0.0,2.546619230918168e-10,0.007114499807357788,1.903312531299467e-09,1.903312531299467e-09,4.3101966440417527e-10,2.546619230918168e-10,,,,,,,,,,,,,,,,,,,,,,
rectangular,4,8,3,correlated-top,3.0,0.1,3.0562773435321233,0.01,0.12942380211416424,0.2516172602095219,Dual LOP/TRS,OPTIMAL,-1.6925170960626827,-1.692517231117208,-1.6925170960626827,-1.6925171186232244,2.2560541657057342e-08,1.1249398368384789e-07,1.33295796000038e-08,6.646548798182227e-08,0.026238124817609787,6.742696976799942e-08,6.742696976799942e-08,,,,,,,,,,,,,,,,23,1.2478822228878528e-06,7.372936593763021e-07,-1.1128276975469475e-06,,,,0,1.4366460296698655e-07
rectangular,4,8,3,correlated-top,3.0,0.1,3.0562773435321233,0.01,0.12942380211416424,0.2516172602095219,Gurobi,TIME_LIMIT,,-1.7624333826004515,-1.6925171179761704,-1.6925171186232244,6.470539659630958e-10,0.06991626397722706,3.823027600981909e-10,0.03967030167918538,5.0031197923235595,,,,,,,,,,,,,,,,,,,,,,5.0,0.04130904431140022,1,,
