file,n,method,status,value,lower_bound,upper_bound,reference_value,bound_gap,relative_bound_gap,reference_error,relative_reference_error,runtime,pd_gap,relative_pd_gap,rank1_residual,relative_rank1_residual,rank1_eig_largest,rank1_eig_second,rank1_eig_ratio,x_trace,y_trace,x_ball,y_ball,primal_feasibility_violation,certification_gap,relative_certification_gap,max_skew_violation,fro_skew_violation,relative_max_skew_violation,relative_fro_skew_violation,lazy_cut_strategy,max_kron_violation,fro_kron_violation,relative_max_kron_violation,relative_fro_kron_violation,n_cuts,n_iters,n_rounds,full_constraint_count,gurobi_time_limit,gurobi_mip_gap,gurobi_sol_count
instance_5_124.mat,5,Gurobi,OPTIMAL,-20.633368636662247,-20.633370658348177,-20.633368636662247,-20.633368636868262,2.021479915015334e-06,9.797138569783078e-08,-2.021479915015334e-06,9.797138569783078e-08,0.055047750007361174,,,,,,,,,,1.0,0.9999999998401528,0.0,,9.798137024006663e-08,,,,,,,,,,,,,,5.0,9.784297919509709e-08,1
instance_5_157.mat,5,Lazy KRON,Optimal,-13.602930772503615,-13.602930772503615,-13.60291673416604,-13.602930364293574,4.082100417690526e-07,3.000897737377235e-08,-4.082100417690526e-07,3.000897737377235e-08,0.008064874913543463,2.2746318606436944e-08,1.672163079181097e-09,8.599183287007813e-07,8.599183287007813e-07,1.9999991222391533,8.14621229843943e-07,2455127.670343545,0.9999999727297533,1.0000000383278262,0.999999051956834,0.999998799840005,0.0,1.4061083893679438e-05,1.032008308345544e-06,,,,,,2.0636328769420561e-07,2.0636328769420561e-07,2.579541786682812e-08,2.579541786682812e-08,3,4,4,,,,
instance_5_157.mat,5,Full SEP,Optimal,-13.602930366042742,-13.602930366042742,-13.602930356918339,-13.602930364293574,1.7491679216163902e-09,1.285875818333138e-10,-1.7491679216163902e-09,1.285875818333138e-10,0.013606749940663576,1.2538237115222728e-10,9.2173059611642e-12,8.489500731592714e-10,8.489500731592714e-10,1.9999999988032884,6.626107342315617e-10,3018363415.320632,0.9999999994610088,1.0000000001073819,0.9999999985784691,0.9999999993020472,0.0,9.249784937992445e-09,6.707674244674251e-10,1.3214129080206152e-12,1.373101752447113e-12,1.3214129080206152e-12,1.373101752447113e-12,,,,,,0,0,0,100,,,
instance_5_157.mat,5,Gurobi,OPTIMAL,-13.602930363556936,-13.60293946553628,-13.602930363556936,-13.602930364293574,9.101242707032497e-06,6.690644128859756e-07,-9.101242707032497e-06,6.690644128859756e-07,0.04332233313471079,,,,,,,,,,0.9999999987544087,0.9999999999067937,0.0,,6.691185656975496e-07,,,,,,,,,,,,,,5.0,6.691190134175041e-07,1
instance_5_198.mat,5,Lazy KRON,Optimal,-7.552100340225531,-7.552100340225531,-7.552097538075845,-7.552100265246828,7.49787023579529e-08,9.928192023427722e-09,-7.49787023579529e-08,9.928192023427722e-09,0.008806457743048668,3.1699460834033744e-09,4.1974363959638665e-10,2.7890151250589654e-07,2.7890151250589654e-07,1.999999715110243,2.3751135954872305e-07,8420648.675121425,0.9999999971842533,1.0000000020046964,0.9999996510668581,0.9999996191567175,0.0,2.805319631704606e-06,3.710424331488055e-07,,,,,,1.0687665232779495e-08,1.0687665232779495e-08,1.3359582695219288e-09,1.3359582695219288e-09,3,4,4,,,,
instance_5_198.mat,5,Full SEP,Optimal,-7.552100335506731,-7.552100335506731,-7.552098618842709,-7.552100265246828,7.025990278464178e-08,9.303359285933995e-09,-7.025990278464178e-08,9.303359285933995e-09,0.01328520942479372,1.88458315619755e-09,2.495442423264757e-10,1.4378924090125189e-07,1.4378924090125189e-07,1.9999998657368567,6.918268836492997e-08,28908964.265555993,0.9999999980572803,1.000000000914095,0.9999998029800823,0.9999997650959145,0.0,1.7185486056447985e-06,2.2730948295503758e-07,5.475575384933052e-15,5.47559481825098e-15,5.475575384933052e-15,5.47559481825098e-15,,,,,,0,0,0,100,,,
instance_5_198.mat,5,Gurobi,OPTIMAL,-7.552100334498423,-7.552103504654605,-7.552100334498423,-7.552100265246828,3.239407776689518e-06,4.289411254351806e-07,-3.239407776689518e-06,4.289411254351806e-07,0.04537095781415701,,,,,,,,,,0.999999998089842,1.0000000000000002,2.220446049250313e-16,,4.19771283597303e-07,,,,,,,,,,,,,,5.0,4.197714575707772e-07,2
instance_5_315.mat,5,Lazy KRON,Optimal,-9.290188277014515,-9.290188277014515,-9.290180078029671,-9.290187956991277,3.2002323813173916e-07,3.444744375348456e-08,-3.2002323813173916e-07,3.444744375348456e-08,0.015963499899953604,1.3213606209205864e-08,1.422318452027344e-09,1.0071873017540222e-06,1.0071873017540222e-06,1.999999094656395,9.054204407078417e-07,2208917.5423219195,1.0000000031237561,1.0000000053010898,0.9999989896486808,0.9999986827252515,0.0,8.212198450152641e-06,8.825423769106057e-07,,,,,,2.696164785674955e-07,2.696164785674955e-07,3.37020695525807e-08,3.37020695525807e-08,3,4,4,,,,
instance_5_315.mat,5,Full SEP,Optimal,-9.290187955588493,-9.290187955588493,-9.290187929000382,-9.290187956991277,0.0,0.0,1.4027836670038596e-09,1.5099626331544808e-10,0.013005041982978582,2.894950057452661e-09,3.1161372313368643e-10,2.8073480101040765e-09,2.8073480101040765e-09,1.999999997081542,2.2532730999674676e-09,887597689.3836871,1.000000000530815,1.000000001258446,0.9999999963163889,0.9999999956052525,0.0,2.9483061325663584e-08,2.861956226861578e-09,2.9705843125991245e-12,3.076508185531885e-12,2.9705843125991245e-12,3.076508185531885e-12,,,,,,0,0,0,100,,,
instance_5_315.mat,5,Gurobi,OPTIMAL,-9.29018795630503,-9.290194964358005,-9.29018795630503,-9.290187956991277,7.007366727762587e-06,7.542755297005576e-07,-7.007366727762587e-06,7.542755297005576e-07,0.0544838747009635,,,,,,,,,,1.0,0.9999999995587314,0.0,,7.543493976339972e-07,,,,,,,,,,,,,,5.0,7.540073435633674e-07,1
