panel,n,m,seed,generator,condition,center_scale,prefiltered,screen_relative_gap,screen_absolute_gap,method,status,value,lower_bound,upper_bound,reference_upper_bound,max_distance_squared,bound_gap,relative_bound_gap,runtime,rank1_residual,relative_rank1_residual,rank1_eig_largest,rank1_eig_second,rank1_eig_ratio,sep_rank1_residual,relative_sep_rank1_residual,pd_gap,relative_pd_gap,x_trace,y_trace,x_ball,y_ball,primal_feasibility_violation,certification_gap,relative_certification_gap,max_skew_violation,fro_skew_violation,relative_max_skew_violation,relative_fro_skew_violation,lazy_cut_strategy,max_kron_violation,fro_kron_violation,relative_max_kron_violation,relative_fro_kron_violation,n_cuts,n_iters,n_rounds,full_constraint_count,gurobi_time_limit,gurobi_mip_gap,gurobi_sol_count
square,6,6,1394,ellipsoids,5.0,1.0,True,0.02372317563931983,0.8535969237911161,Full SEP,Optimal,-35.12796545820408,-35.12796545820408,-35.12796502547751,,42.65884070114767,4.3272657279658233e-07,1.2318577724390233e-08,0.022557375021278858,2.5590180546629977e-08,1.2795090425742865e-08,2.9999999733348366,2.2495182609396622e-08,133361885.7613401,1.674960147513678e-08,1.674960147513678e-08,-1.4110689505741902e-08,4.0169390175844566e-10,1.0000000015380601,1.0000000008987648,0.9999999846993539,0.9999999837599647,0.0,4.3272657279658233e-07,1.2318577724390233e-08,,,,,,,,,,,,,225,,,
square,6,6,1394,ellipsoids,5.0,1.0,True,0.02372317563931983,0.8535969237911161,Lazy SEP,Optimal,-35.12796545156397,-35.12796545156397,-35.12796496712594,,42.65884069450756,4.844380327995168e-07,1.3790665829123575e-08,0.014562084106728435,2.9605145969443035e-08,1.4802573175422632e-08,2.9999999711930148,2.605808188581004e-08,115127428.96194015,1.5575257205719194e-08,1.5575257205719194e-08,-7.451184558249224e-09,2.1211546021710976e-10,1.0000000007672594,1.000000000788837,0.9999999806671903,0.9999999843427549,0.0,4.844380327995168e-07,1.3790665829123575e-08,2.6174267440948196e-09,9.646984021927336e-09,2.6174267440948196e-09,9.646984021927336e-09,coordinate,,,,,0,1,1,225,,,
square,6,6,1450,ellipsoids,5.0,1.0,True,0.014562658431833653,0.9845285153004255,Shor,Optimal,-67.60637282738622,-67.60637282738622,-31.77416691068811,,77.52060107056634,35.832205916698115,0.5300122520725307,0.0015246670227497816,1.1942152468933978,0.8237873451344395,1.8264173596709374,1.1735826368951523,1.556275035308067,,,-2.374131895521714e-07,3.5116983743283923e-09,1.0000000144227799,1.0000000150613566,0.5582133706052228,0.2475713770727812,0.0,35.832205916698115,0.5300122520725307,,,,,,,,,,,,,,,,
square,6,6,1450,ellipsoids,5.0,1.0,True,0.014562658431833653,0.9845285153004255,KRON,Optimal,-66.621844330113,-66.621844330113,-66.62184292278444,,76.53607257329313,1.4073285683480208e-06,2.1124131018869283e-08,0.06826183293014765,4.68406284749688e-08,2.3420314453365906e-08,2.9999999721867687,2.8343506412624275e-08,105844348.56128317,,,-7.661881795684167e-09,1.1500554919673702e-10,1.0000000006092473,1.0000000006118732,0.999999986174555,0.9999999672566273,0.0,1.4073285683480208e-06,2.1124131018869283e-08,,,,,,,,,,,,,,,,
square,6,6,1450,ellipsoids,5.0,1.0,True,0.014562658431833653,0.9845285153004255,Lazy KRON,Optimal,-66.62184788199802,-66.62184788199802,-66.6216859326483,,76.53607612517814,0.00016194934971736075,2.4308744783574414e-06,0.008527165977284312,5.406545213116371e-06,2.7032763474134096e-06,2.9999963527864493,3.654706363911909e-06,820858.382060365,,,-4.0291648417678516e-07,6.047813097145535e-09,1.0000000227070882,1.000000024470043,0.9999981092739678,0.9999964846034615,0.0,0.00016194934971736075,2.4308744783574414e-06,,,,,,4.830854105628238e-07,4.830854105628238e-07,5.367618629629311e-08,5.367618629629311e-08,3,4,4,,,,
square,6,6,1450,ellipsoids,5.0,1.0,True,0.014562658431833653,0.9845285153004255,Full SEP,Optimal,-66.62184433115263,-66.62184433115263,-66.62184373778211,,76.53607257433275,5.933705153893243e-07,8.906545913678076e-09,0.020376041065901518,1.8499683003460336e-08,9.249841546988255e-09,2.9999999868508933,1.2155588617729224e-08,246800058.9025627,1.402749389310136e-08,1.402749389310136e-08,-2.6674626951717073e-08,4.003885995579368e-10,1.0000000016746737,1.0000000016472799,0.9999999919021672,0.9999999880627245,0.0,5.933705153893243e-07,8.906545913678076e-09,,,,,,,,,,,,,225,,,
square,6,6,1450,ellipsoids,5.0,1.0,True,0.014562658431833653,0.9845285153004255,Lazy SEP,Optimal,-66.62184435569507,-66.62184435569507,-66.62183969165919,,76.5360725988752,4.664035884616169e-06,7.000760681008481e-08,0.013812500052154064,1.5290694197652862e-07,7.645347359780048e-08,2.999999900356079,9.45221858585233e-08,31738579.393903866,6.946128998532937e-08,6.946128998532937e-08,-5.382725021263468e-08,8.079519673044497e-10,0.9999999974331402,1.000000007453068,0.9999999438906783,0.9999998977298534,0.0,4.664035884616169e-06,7.000760681008481e-08,2.4076016180707427e-09,6.727846538717075e-09,2.4076016180707427e-09,6.727846538717075e-09,coordinate,,,,,0,1,1,225,,,
square,6,6,2231,ellipsoids,5.0,1.0,True,0.03438081762057944,2.1273130509741307,Shor,Optimal,-61.87499885694334,-61.87499885694334,-16.738399115914117,,67.18985401786074,45.13659974102923,0.7294804133311785,0.001538249896839261,1.5928768503908148,0.9677485518074783,1.6082486071519808,1.3917513858702026,1.155557395868093,,,-3.178849752316637e-07,5.137535048147997e-09,1.000000021868437,1.0000000220663716,0.21895425379338504,0.18816888057120448,0.0,45.13659974102923,0.7294804133311785,,,,,,,,,,,,,,,,
square,6,6,2231,ellipsoids,5.0,1.0,True,0.03438081762057944,2.1273130509741307,KRON,Optimal,-59.74768592147051,-59.74768592147051,-59.74754436755113,,65.06254108238791,0.0001415539193843074,2.36919501067136e-06,0.06890037516131997,5.010832915065231e-06,2.5054170503759907e-06,2.9999980166330356,1.991142846990683e-06,1506671.4179583285,,,-1.131637432649768e-07,1.8940272166141094e-09,1.0000000099512443,1.0000000100145432,0.9999974979566895,0.9999974981639418,0.0,0.0001415539193843074,2.36919501067136e-06,,,,,,,,,,,,,,,,
square,6,6,2231,ellipsoids,5.0,1.0,True,0.03438081762057944,2.1273130509741307,Lazy KRON,Optimal,-59.74768814620274,-59.74768814620274,-59.74753205073577,,65.06254330712014,0.00015609546696992993,2.6125775207898243e-06,0.015272125136107206,5.494163462571724e-06,2.7470826430184604e-06,2.999997725660712,2.274327555639865e-06,1319070.2096632186,,,-7.942610125155625e-08,1.3293585696102648e-09,1.0000000055989529,1.0000000050577618,0.9999976608693164,0.9999968481117488,0.0,0.00015609546696992993,2.6125775207898243e-06,,,,,,3.495591621768288e-07,3.495591621768288e-07,3.883992600029202e-08,3.883992600029202e-08,6,7,7,,,,
square,6,6,2231,ellipsoids,5.0,1.0,True,0.03438081762057944,2.1273130509741307,Full SEP,Optimal,-59.74768581280287,-59.74768581280287,-59.74768562239159,,65.06254097372027,1.9041127785612844e-07,3.1869230626389663e-09,0.023762250086292624,6.426041796096525e-09,3.2130209000041032e-09,2.999999996939339,2.8206085501799236e-09,1063600263.4069773,3.937280656952328e-09,3.937280656952328e-09,-5.1028692382715235e-09,8.540697717162577e-11,1.0000000003584457,1.000000000302284,0.9999999973054869,0.9999999959907926,0.0,1.9041127785612844e-07,3.1869230626389663e-09,,,,,,,,,,,,,225,,,
square,6,6,2231,ellipsoids,5.0,1.0,True,0.03438081762057944,2.1273130509741307,Lazy SEP,Optimal,-59.74768584235576,-59.74768584235576,-59.74767950438299,,65.06254100327315,6.337972770609213e-06,1.0607896659515735e-07,0.014037250075489283,2.191090493348969e-07,1.095545262761696e-07,2.999999905536077,8.964259035568333e-08,33466234.00364375,1.1111235459019437e-07,1.1111235459019437e-07,-4.79154920185465e-08,8.019639814163096e-10,1.0000000032181169,1.000000003012153,0.9999998954281264,0.9999998799300439,0.0,6.337972770609213e-06,1.0607896659515735e-07,8.475420920639465e-10,2.4367775912474758e-09,8.475420920639465e-10,2.4367775912474758e-09,coordinate,,,,,0,1,1,225,,,
square,6,6,2486,ellipsoids,5.0,1.0,True,0.023134373912648908,1.6688332468787195,Shor,Optimal,-72.13652088359613,-72.13652088359613,-26.989243518875547,,82.58217184242434,45.14727736472059,0.6258588134236883,0.0016222919803112745,1.3949218567040194,0.8752011395992191,1.8538717556439344,1.1461282386882103,1.6175081400714504,,,-1.5767834327107266e-07,2.1858323819845985e-09,1.0000000086535605,1.0000000088871215,0.1876919569647512,0.41738617713942416,0.0,45.14727736472059,0.6258588134236883,,,,,,,,,,,,,,,,
square,6,6,2486,ellipsoids,5.0,1.0,True,0.023134373912648908,1.6688332468787195,KRON,Optimal,-70.46768763988227,-70.46768763988227,-70.46768758271458,,80.91333859871048,5.716769635455421e-08,8.112611364048687e-10,0.06697649997659028,1.674790136997238e-09,8.373950686113626e-10,2.999999999239911,7.061237719271753e-10,4248546952.4021497,,,-6.516245321108727e-10,9.247139418579073e-12,1.0000000000426044,1.000000000045524,0.9999999990188366,0.9999999992432971,0.0,5.716769635455421e-08,8.112611364048687e-10,,,,,,,,,,,,,,,,
square,6,6,2486,ellipsoids,5.0,1.0,True,0.023134373912648908,1.6688332468787195,Lazy KRON,Optimal,-70.46768977190018,-70.46768977190018,-70.46764594989912,,80.91334073072838,4.382200106078926e-05,6.218736729221368e-07,0.0106907500885427,1.3885499445253055e-06,6.942750821341485e-07,2.99999932687561,6.811152162404582e-07,4404540.164929309,,,-6.834417263235082e-07,9.698653787796497e-09,1.000000035199617,1.0000000343040085,0.9999989894186339,0.9999996250119978,0.0,4.382200106078926e-05,6.218736729221368e-07,,,,,,2.0598416280961405e-07,2.0598416280961405e-07,2.2887132157702286e-08,2.2887132157702286e-08,4,5,5,,,,
square,6,6,2486,ellipsoids,5.0,1.0,True,0.023134373912648908,1.6688332468787195,Full SEP,Optimal,-70.46768768398266,-70.46768768398266,-70.46768555657084,,80.91333864281086,2.1274118182645907e-06,3.0189891114422825e-08,0.023028291994705796,6.360465876714359e-08,3.180232969503451e-08,2.9999999638262294,3.195148239756224e-08,93892356.11976227,2.984261531442717e-08,2.984261531442717e-08,-3.85155942694837e-08,5.465709963722609e-10,1.000000002073154,1.0000000021038946,0.9999999499676693,0.9999999807062679,0.0,2.1274118182645907e-06,3.0189891114422825e-08,,,,,,,,,,,,,225,,,
square,6,6,2486,ellipsoids,5.0,1.0,True,0.023134373912648908,1.6688332468787195,Lazy SEP,Optimal,-70.46768764860258,-70.46768764860258,-70.46768651640409,,80.91333860743077,1.132198491404779e-06,1.6066917039347907e-08,0.014886458171531558,3.430950896293946e-08,1.7154754571837933e-08,2.999999981290808,1.7795114649887307e-08,168585594.43503255,1.6827797500855857e-08,1.6827797500855857e-08,-1.4283571658779692e-08,2.026967555684076e-10,1.000000000275156,1.0000000006446805,0.9999999743793471,0.999999988707819,0.0,1.132198491404779e-06,1.6066917039347907e-08,7.222238501691791e-10,2.3304427090505922e-09,7.222238501691791e-10,2.3304427090505922e-09,coordinate,,,,,0,1,1,225,,,
square,8,8,65,ellipsoids,5.0,1.0,True,0.014657486758843916,1.0044141289340018,Shor,Optimal,-68.52567192857715,-68.52567192857715,-45.66588515385348,,86.75106181269302,22.859786774723673,0.33359449285736215,0.0020770421251654625,0.8204160396642733,0.5709606485596134,2.1796554415448113,0.8203445582218009,2.656999939476025,,,-1.3100404316901404e-08,1.9117513113268959e-10,1.0000000008054342,1.0000000008232504,0.6044411871139546,0.5751427728863387,0.0,22.859786774723673,0.33359449285736215,,,,,,,,,,,,,,,,
square,8,8,65,ellipsoids,5.0,1.0,True,0.014657486758843916,1.0044141289340018,KRON,Optimal,-67.52125787443786,-67.52125787443786,-67.52125709475504,,85.74664775855373,7.796828214168272e-07,1.1547220030567571e-08,0.6163122500292957,2.3690097901153774e-08,1.1845049030438063e-08,2.999999982044922,1.806616631669194e-08,166056258.39241397,,,-3.608795395848574e-08,5.344680341351858e-10,1.0000000029335339,1.0000000029498017,0.9999999900937014,0.9999999830110303,0.0,7.796828214168272e-07,1.1547220030567571e-08,,,,,,,,,,,,,,,,
square,8,8,65,ellipsoids,5.0,1.0,True,0.014657486758843916,1.0044141289340018,Lazy KRON,Optimal,-67.52125979012453,-67.52125979012453,-67.52123277719646,,85.7466496742404,2.7012928072167597e-05,4.0006552241666606e-07,0.011664874851703644,9.559736225327167e-07,4.779870379334644e-07,2.999999043240278,9.522200488241539e-07,3150531.2736744178,,,-3.53993385715512e-08,5.242695216526248e-10,1.0000000054678546,1.0000000113619212,0.9999995465486013,0.9999994848742825,0.0,2.7012928072167597e-05,4.0006552241666606e-07,,,,,,3.372319354436712e-07,3.372319354436712e-07,3.0657451582352075e-08,3.0657451582352075e-08,2,3,3,,,,
square,8,8,65,ellipsoids,5.0,1.0,True,0.014657486758843916,1.0044141289340018,Full SEP,Optimal,-67.5212578176024,-67.5212578176024,-67.52125678758951,,85.74664770171827,1.0300128963081079e-06,1.5254646160332477e-08,0.08310979208908975,3.1882492847305e-08,1.5941246674270737e-08,2.9999999657366896,3.031943842686978e-08,98946422.53921236,1.6580427137018442e-08,1.6580427137018442e-08,-2.0127075117670756e-08,2.980850145303979e-10,1.0000000014774069,1.0000000015485877,0.9999999781841352,0.9999999819114109,0.0,1.0300128963081079e-06,1.5254646160332477e-08,,,,,,,,,,,,,784,,,
square,8,8,65,ellipsoids,5.0,1.0,True,0.014657486758843916,1.0044141289340018,Lazy SEP,Optimal,-67.5212578395775,-67.5212578395775,-67.52125681205166,,85.74664772369337,1.0275258404135457e-06,1.5217812482919457e-08,0.0429626670666039,3.1870661554275374e-08,1.5935331029678304e-08,2.999999966100301,3.06925122918484e-08,97743708.2234897,2.484098044689252e-08,2.484098044689252e-08,-3.643327772806515e-08,5.395823314581357e-10,1.00000000226108,1.0000000022943287,0.9999999822522501,0.9999999794577608,0.0,1.0275258404135457e-06,1.5217812482919457e-08,9.048418542212389e-10,6.095649779105562e-09,9.048418542212389e-10,6.095649779105562e-09,coordinate,,,,,0,1,1,784,,,
square,8,8,1386,ellipsoids,5.0,1.0,True,0.011050200406702355,0.7592175437504523,Shor,Optimal,-68.70622394232404,-68.70622394232404,-33.072304161827475,,97.53345750392585,35.63391978049657,0.5186418018025518,0.002394084120169282,1.1614858741455731,0.7951194673386521,1.8942552096548682,1.1057447853126676,1.7131034528182163,,,-4.271672082722944e-08,6.217300031375369e-10,1.0000000021541742,1.0000000021346307,0.39048781659117204,0.4480263033899618,0.0,35.63391978049657,0.5186418018025518,,,,,,,,,,,,,,,,
square,8,8,1386,ellipsoids,5.0,1.0,True,0.011050200406702355,0.7592175437504523,KRON,Optimal,-67.98842663229972,-67.98842663229972,-52.13637054132045,,96.81566019390152,15.852056090979268,0.23315815464757828,0.7646874580532312,0.44175753571097565,0.2638224827700145,2.570693173820075,0.3708436604504583,6.932013265906965,,,-6.690072495985078e-09,9.840016643077868e-11,1.0000000003977372,1.0000000003974185,0.7053561315232746,0.7674557758477504,0.0,15.852056090979268,0.23315815464757828,,,,,,,,,,,,,,,,
square,8,8,1386,ellipsoids,5.0,1.0,True,0.011050200406702355,0.7592175437504523,Lazy KRON,Optimal,-67.98842933925911,-67.98842933925911,-52.149120045044434,,96.81566290086091,15.83930929421468,0.23297066056898094,0.10611170786432922,0.44141070062898363,0.2636098664386001,2.5709000932837798,0.37072033294046286,6.9348774934787905,,,-4.1237768755308934e-09,6.065409828712821e-11,1.0000000001845284,1.0000000002417044,0.705557509273367,0.7676774207345713,0.0,15.83930929421468,0.23297066056898094,,,,,,4.435033701634696e-07,4.435033701634696e-07,4.222743706801342e-08,4.222743706801342e-08,23,24,24,,,,
square,8,8,1386,ellipsoids,5.0,1.0,True,0.011050200406702355,0.7592175437504523,Full SEP,Optimal,-67.94700643889955,-67.94700643889955,-67.94700317794697,,96.77424000050135,3.2609525817406393e-06,4.799258646770565e-08,0.08946174988523126,9.640623808493084e-08,4.8203120725310974e-08,2.9999999175135725,7.58324351878149e-08,39560907.01931759,5.451626148670438e-08,5.451626148670438e-08,-3.841834939066757e-08,5.654163649610489e-10,1.0000000019235122,1.0000000023756317,0.9999999378563736,0.9999999547020001,0.0,3.2609525817406393e-06,4.799258646770565e-08,,,,,,,,,,,,,784,,,
square,8,8,1386,ellipsoids,5.0,1.0,True,0.011050200406702355,0.7592175437504523,Lazy SEP,Optimal,-67.94700640776999,-67.94700640776999,-67.94700237862246,,96.77423996937179,4.0291475329468085e-06,5.929838187081721e-08,0.05281212506815791,1.1714064972166561e-07,5.857032731561807e-08,2.999999899433213,8.901660937128152e-08,33701574.57829517,5.8317458670009605e-08,5.8317458670009605e-08,-8.828990871734277e-09,1.299393650803231e-10,1.0000000004046576,1.0000000005029426,0.999999923694059,0.9999999423285595,0.0,4.0291475329468085e-06,5.929838187081721e-08,4.786290162817064e-09,9.860008909352918e-09,4.786290162817064e-09,9.860008909352918e-09,coordinate,,,,,50,2,2,784,,,
square,8,8,1421,ellipsoids,5.0,1.0,True,0.021865251561066244,1.8908539643921358,Shor,Optimal,-86.47757649214668,-86.47757649214668,-30.018356174613917,,117.98777261317659,56.45922031753277,0.6528769954909643,0.0020014590118080378,1.4994313991620107,0.9414404244602382,1.6375280045112985,1.362471994284867,1.2018801203842744,,,-3.8700747495568066e-08,4.475234975980463e-10,1.0000000017310242,1.0000000017420199,0.26277260667374286,0.23779599270400412,0.0,56.45922031753277,0.6528769954909643,,,,,,,,,,,,,,,,
square,8,8,1421,ellipsoids,5.0,1.0,True,0.021865251561066244,1.8908539643921358,KRON,Optimal,-84.58672276107484,-84.58672276107484,-84.58669736991544,,116.09691888210475,2.539115939725889e-05,3.0017901827192443e-07,0.5547196660190821,6.692425109845551e-07,3.3462127809345975e-07,2.999999685778961,3.118941519973134e-07,9618646.795932237,,,-1.2793930181942414e-07,1.5125222687821087e-09,1.0000000076475422,1.0000000077047366,0.9999996587467259,0.9999996687607527,0.0,2.539115939725889e-05,3.0017901827192443e-07,,,,,,,,,,,,,,,,
square,8,8,1421,ellipsoids,5.0,1.0,True,0.021865251561066244,1.8908539643921358,Lazy KRON,Optimal,-84.58673005784533,-84.58673005784533,-84.58626799562961,,116.09692617887524,0.00046206221571765127,5.462585152560765e-06,0.026928041828796268,1.2302328195885523e-05,6.151172722249026e-06,2.9999940305525032,5.972467221573252e-06,502303.9757700424,,,-2.13802366033633e-07,2.527611197257803e-09,1.0000000107253317,1.0000000108422211,0.9999945576846828,0.9999931421489241,0.0,0.00046206221571765127,5.462585152560765e-06,,,,,,7.721845249407789e-07,7.721845249407789e-07,7.019866066603028e-08,7.019866066603028e-08,7,8,8,,,,
square,8,8,1421,ellipsoids,5.0,1.0,True,0.021865251561066244,1.8908539643921358,Full SEP,Optimal,-84.58672252818687,-84.58672252818687,-84.58672252775455,,116.09691864921678,4.3232262214587536e-10,5.1109986204018285e-12,0.1040066669229418,1.1192199153199042e-11,5.596099576606745e-12,2.9999999999943405,5.134079924397491e-12,584330599478.6213,6.339371309205531e-12,6.339371309205531e-12,-2.8279600883251987e-12,3.3432671272761944e-14,1.0000000000002114,1.000000000000135,0.9999999999946516,0.999999999993711,0.0,4.3232262214587536e-10,5.1109986204018285e-12,,,,,,,,,,,,,784,,,
square,8,8,1421,ellipsoids,5.0,1.0,True,0.021865251561066244,1.8908539643921358,Lazy SEP,Optimal,-84.5867225574114,-84.5867225574114,-84.5867189980437,,116.09691867844131,3.5593677125689283e-06,4.20795085204192e-08,0.02991479216143489,9.153039169263819e-08,4.57651963881755e-08,2.9999999522844973,4.388125763711641e-08,68366316.596792,5.585088493331851e-08,5.585088493331851e-08,-3.82319740310777e-08,4.519855229658363e-10,1.0000000018422004,1.0000000019577266,0.9999999566474446,0.9999999478623524,0.0,3.5593677125689283e-06,4.20795085204192e-08,4.538220910177415e-10,2.2847929179685595e-09,4.538220910177415e-10,2.2847929179685595e-09,coordinate,,,,,0,1,1,784,,,
square,8,8,1516,ellipsoids,5.0,1.0,True,0.014876764251167313,1.1066869196526596,Shor,Optimal,-74.39029757871056,-74.39029757871056,-20.13665526886986,,84.78126188972801,54.2536423098407,0.7293107310457556,0.0020926250144839287,1.599362605391071,0.9645147747159893,1.659556402464255,1.3404435957415488,1.2380650761706757,,,-4.440551037987461e-08,5.969261022634064e-10,1.0000000027718077,1.0000000027333282,0.23705530181901602,0.16358209042545618,0.0,54.2536423098407,0.7293107310457556,,,,,,,,,,,,,,,,
square,8,8,1516,ellipsoids,5.0,1.0,True,0.014876764251167313,1.1066869196526596,KRON,Optimal,-73.28361066329012,-73.28361066329012,-73.2836105614869,,83.67457497430757,1.0180322362884908e-07,1.3891676830252752e-09,0.593360791914165,2.9735467491707938e-09,1.486773374852021e-09,2.999999998785032,1.26343026116348e-09,2374488003.811435,,,-8.137419627018971e-10,1.1104010232802626e-11,1.000000000055424,1.0000000000564642,0.999999998540008,0.9999999985329482,0.0,1.0180322362884908e-07,1.3891676830252752e-09,,,,,,,,,,,,,,,,
square,8,8,1516,ellipsoids,5.0,1.0,True,0.014876764251167313,1.1066869196526596,Lazy KRON,Optimal,-73.28361188342564,-73.28361188342564,-73.28349445254503,,83.67457619444309,0.0001174308806071167,1.6024166602748431e-06,0.020112833008170128,3.4879634712875334e-06,1.743982212211937e-06,2.999998473798422,1.5288557445811456e-06,1962250.8431103285,,,-1.276344221423642e-07,1.7416502661658649e-09,1.0000000073796231,1.0000000071042423,0.9999985029188287,0.9999980108780276,0.0,0.0001174308806071167,1.6024166602748431e-06,,,,,,1.991289972403133e-07,1.991289972403133e-07,1.810264097521515e-08,1.810264097521515e-08,5,6,6,,,,
square,8,8,1516,ellipsoids,5.0,1.0,True,0.014876764251167313,1.1066869196526596,Full SEP,Optimal,-73.28361066136786,-73.28361066136786,-73.28361058767157,,83.67457497238532,7.36962846303868e-08,1.005631190457111e-09,0.07867641700431705,2.1585156925664967e-09,1.0792578464613596e-09,2.9999999990521795,9.25307721871529e-10,3242164663.863795,9.94486076642826e-10,9.94486076642826e-10,-2.8340707558527356e-10,3.867264085756548e-12,1.000000000019249,1.000000000019258,0.999999998990192,0.9999999988264446,0.0,7.36962846303868e-08,1.005631190457111e-09,,,,,,,,,,,,,784,,,
square,8,8,1516,ellipsoids,5.0,1.0,True,0.014876764251167313,1.1066869196526596,Lazy SEP,Optimal,-73.28361067038848,-73.28361067038848,-73.28360948502645,,83.67457498140594,1.1853620378587948e-06,1.6174995022969862e-08,0.03276912518776953,3.4296107935373556e-08,1.714805401373352e-08,2.999999984860591,1.4790735440390429e-08,202829669.75855803,1.3361245893545502e-08,1.3361245893545502e-08,-9.984418625208491e-09,1.3624354113931328e-10,1.000000000671047,1.0000000005774068,0.9999999836488677,0.9999999814454448,0.0,1.1853620378587948e-06,1.6174995022969862e-08,4.1634421604763716e-10,1.977885981476971e-09,4.1634421604763716e-10,1.977885981476971e-09,coordinate,,,,,0,1,1,784,,,
square,8,8,1659,ellipsoids,5.0,1.0,True,0.01011262262218571,0.7122438110281024,Shor,Optimal,-70.43116683357066,-70.43116683357066,-40.552821164107584,,79.31185615904386,29.878345669463073,0.42422051220684465,0.002018833067268133,1.010023423188889,0.7112611290125658,1.998238598905905,1.001761397937413,1.9947250942392063,,,-5.5920835961842386e-08,7.939785534716997e-10,1.0000000030578553,1.0000000030066274,0.4423611314692174,0.5476154414507715,0.0,29.878345669463073,0.42422051220684465,,,,,,,,,,,,,,,,
square,8,8,1659,ellipsoids,5.0,1.0,True,0.01011262262218571,0.7122438110281024,KRON,Optimal,-69.71892315420673,-69.71892315420673,-69.71891396384662,,78.59961247967993,9.19036011737262e-06,1.318201673460312e-07,0.5664676250889897,3.132202272425852e-07,1.5661012518615063e-07,2.999999795985224,2.024482543357559e-07,14818600.46572588,,,-9.234142339664686e-08,1.3244814925268264e-09,1.0000000058356042,1.000000005834952,0.9999998061211671,0.9999998772117821,0.0,9.19036011737262e-06,1.318201673460312e-07,,,,,,,,,,,,,,,,
square,8,8,1659,ellipsoids,5.0,1.0,True,0.01011262262218571,0.7122438110281024,Lazy KRON,Optimal,-69.71892370719651,-69.71892370719651,-69.71889156579789,,78.59961303266971,3.214139861995591e-05,4.6101398172671754e-07,0.02035091700963676,1.0796920240097494e-06,5.398461975861219e-07,2.999999183162534,8.203569039833564e-07,3656943.9089201577,,,-1.0222824187167134e-07,1.4662911650932324e-09,1.0000000071968247,1.0000000051443532,0.99999944550147,0.9999994773659883,0.0,3.214139861995591e-05,4.6101398172671754e-07,,,,,,1.0678848241608781e-07,1.0678848241608781e-07,9.708044749055396e-09,9.708044749055396e-09,5,6,6,,,,
square,8,8,1659,ellipsoids,5.0,1.0,True,0.01011262262218571,0.7122438110281024,Full SEP,Optimal,-69.71892304329265,-69.71892304329265,-69.71892159194135,,78.59961236876583,1.4513512951452867e-06,2.081717892062182e-08,0.07855170802213252,4.532531169443543e-08,2.2662656199555416e-08,2.9999999627889213,3.427141779549218e-08,87536499.96889012,2.707101118414495e-08,2.707101118414495e-08,-2.3380408720186097e-08,3.353524079204121e-10,1.000000001368793,1.0000000013832406,0.9999999740403374,0.999999976513844,0.0,1.4513512951452867e-06,2.081717892062182e-08,,,,,,,,,,,,,784,,,
square,8,8,1659,ellipsoids,5.0,1.0,True,0.01011262262218571,0.7122438110281024,Lazy SEP,Optimal,-69.71892305013401,-69.71892305013401,-69.71892166537116,,78.5996123756072,1.3847628537178025e-06,1.986208038127664e-08,0.030403750017285347,4.365256712418234e-08,2.1826283909571303e-08,2.9999999632440932,3.497434403207998e-08,85777161.69579516,2.6132628828835236e-08,2.6132628828835236e-08,-2.4764858608250506e-08,3.552099993059618e-10,1.0000000013355395,1.0000000012021806,0.9999999760082695,0.9999999773046677,0.0,1.3847628537178025e-06,1.986208038127664e-08,1.94928574930725e-09,7.188754208813416e-09,1.94928574930725e-09,7.188754208813416e-09,coordinate,,,,,0,1,1,784,,,
square,8,8,2276,ellipsoids,5.0,1.0,True,0.02392809966491364,1.6152526491898556,Shor,Optimal,-67.50442667030262,-67.50442667030262,-22.13603225115557,,78.94656356833093,45.36839441914705,0.6720802865378024,0.0018823337741196156,1.5006902855243953,0.8828362127045709,1.9405189418761912,1.0594810527992895,1.8315749363795442,,,-9.231601438841608e-08,1.3675549729397061e-09,1.0000000060511267,1.000000006315595,0.15477016589452056,0.3445395423418369,0.0,45.36839441914705,0.6720802865378024,,,,,,,,,,,,,,,,
square,8,8,2276,ellipsoids,5.0,1.0,True,0.02392809966491364,1.6152526491898556,KRON,Optimal,-65.88917406410889,-65.88917406410889,-65.88917281997718,,77.3313109621372,1.244131709654539e-06,1.888218705616226e-08,0.4843590829987079,3.902593550483227e-08,1.951296777253562e-08,2.999999985776613,1.473007269611616e-08,203664981.67844176,,,-1.951980266312603e-08,2.9625204656737144e-10,1.000000001574618,1.0000000015829655,0.9999999808719928,0.9999999805825336,0.0,1.244131709654539e-06,1.888218705616226e-08,,,,,,,,,,,,,,,,
square,8,8,2276,ellipsoids,5.0,1.0,True,0.02392809966491364,1.6152526491898556,Lazy KRON,Optimal,-65.8891750828645,-65.8891750828645,-65.8891413157793,,77.3313119808928,3.376708519908789e-05,5.124830468225052e-07,0.01629229192622006,1.1694515318427006e-06,5.847258147043075e-07,2.999999498221499,5.001293819090584e-07,5998446.815442264,,,-5.078076981135382e-08,7.706997355406283e-10,1.0000000040940054,1.0000000027541185,0.9999992243677008,0.9999996044688025,0.0,3.376708519908789e-05,5.124830468225052e-07,,,,,,1.6783175478648944e-07,1.6783175478648944e-07,1.5257433629449974e-08,1.5257433629449974e-08,4,5,5,,,,
