instance,formulation,theta_semantics,generator,normalization,normalization_center_x1,normalization_center_x2,normalization_radius,num_sites,seed,method,status,theta_bound,distance_bound,squared_distance_bound,theta_reference,reference_method,theta_feasible_grid,theta_gurobi,gurobi_status,gurobi_gap,gurobi_runtime,grid_x1,grid_x2,runtime,relaxation_gap,rel_gap,eval_ratio,soc_pair_blocks,sep_pair_blocks,num_distance_blocks,num_hull_facets,num_cone_blocks,num_nonnegative_rows,radius_squared,lazy_cut_strategy,n_cuts,n_rounds,max_skew_violation
random_disk_normalized_6_seed_1,unit-sphere,distance,random-disk,minimum-disk,-0.13256287286139803,0.06431069801537538,0.7858458422982476,6,1,Full SEP,PrimalAndDualFeasible,0.8794612848823303,0.8794612848823303,0.7734521516068794,0.6768484709028131,planar-arrangement,0.4543061849233646,,,,,-0.30345038020221626,-0.2255295791001121,0.09689612500369549,0.20261281397951725,2.395161846635574e-11,5.413295551614605,21,21,6,5,8,5,1.0,,0,1,
random_disk_normalized_6_seed_2,unit-sphere,distance,random-disk,minimum-disk,0.03648128803077377,0.0007699448981158818,0.7800755486723577,6,2,Shor,PrimalAndDualFeasible,1.108348090595295,1.108348090595295,1.2284354899262362,0.6686459288072996,planar-arrangement,0.44610818651160117,,,,,0.4676016172843983,0.0007845430852774901,0.002560791908763349,0.43970216178799537,2.6167591578828678e-11,6.408282030551946,21,0,6,4,8,4,1.0,,0,1,
random_disk_normalized_6_seed_2,unit-sphere,distance,random-disk,minimum-disk,0.03648128803077377,0.0007699448981158818,0.7800755486723577,6,2,RLT,PrimalAndDualFeasible,1.057726788624994,1.057726788624994,1.1187859593749425,0.6686459288072996,planar-arrangement,0.44610818651160117,,,,,0.4676016172843983,0.0007845430852774901,0.005437207990325987,0.38908085981769436,1.6971465670792756e-10,2.3207750949880928,21,0,6,4,8,4,1.0,,0,1,
random_disk_normalized_6_seed_2,unit-sphere,distance,random-disk,minimum-disk,0.03648128803077377,0.0007699448981158818,0.7800755486723577,6,2,KRON,PrimalAndDualFeasible,0.8760543123080717,0.8760543123080717,0.7674711581135685,0.6686459288072996,planar-arrangement,0.44610818651160117,,,,,0.4676016172843983,0.0007845430852774901,0.18125349993351847,0.20740838350077218,3.206590548643362e-11,4.7589038557379135,21,0,6,4,8,4,1.0,,0,1,
random_disk_normalized_6_seed_2,unit-sphere,distance,random-disk,minimum-disk,0.03648128803077377,0.0007699448981158818,0.7800755486723577,6,2,Full SEP,PrimalAndDualFeasible,0.8158874148580022,0.8158874148580022,0.6656722737236738,0.6686459288072996,planar-arrangement,0.44610818651160117,,,,,0.4676016172843983,0.0007845430852774901,0.09378300001844764,0.14724148605070264,4.263922548375376e-12,3.761993592313659,21,21,6,4,8,4,1.0,,0,1,
random_disk_normalized_6_seed_3,unit-sphere,distance,random-disk,minimum-disk,-0.009819496889926829,-0.10669555705652704,0.7602001833341473,6,3,Shor,PrimalAndDualFeasible,1.197001262112673,1.197001262112673,1.4328120214993323,0.7904849026369083,planar-arrangement,0.6242331588386134,,,,,0.41531075654852206,-0.13989758643125985,0.0023750830441713333,0.4065163594757648,2.1263391889904586e-11,6.572149103842994,21,0,6,5,8,5,1.0,,0,1,
random_disk_normalized_6_seed_3,unit-sphere,distance,random-disk,minimum-disk,-0.009819496889926829,-0.10669555705652704,0.7602001833341473,6,3,RLT,PrimalAndDualFeasible,1.1970012621269592,1.1970012621269592,1.4328120215335334,0.7904849026369083,planar-arrangement,0.6242331588386134,,,,,0.41531075654852206,-0.13989758643125985,0.005836541997268796,0.40651635949005094,3.9715520254602746e-11,4.551618413451313,21,0,6,5,8,5,1.0,,0,1,
random_disk_normalized_6_seed_3,unit-sphere,distance,random-disk,minimum-disk,-0.009819496889926829,-0.10669555705652704,0.7602001833341473,6,3,KRON,PrimalAndDualFeasible,0.9897434821167478,0.9897434821167478,0.979592160392585,0.7904849026369083,planar-arrangement,0.6242331588386134,,,,,0.41531075654852206,-0.13989758643125985,0.2193910420173779,0.1992585794798395,3.041922269630959e-11,6.524333062615463,21,0,6,5,8,5,1.0,,0,1,
random_disk_normalized_6_seed_3,unit-sphere,distance,random-disk,minimum-disk,-0.009819496889926829,-0.10669555705652704,0.7602001833341473,6,3,Full SEP,PrimalAndDualFeasible,0.9292732679606086,0.9292732679606086,0.863548806546189,0.7904849026369083,planar-arrangement,0.6242331588386134,,,,,0.41531075654852206,-0.13989758643125985,0.10271179105620831,0.1387883653237003,6.574218947008603e-11,5.277572033807533,21,21,6,5,8,5,1.0,,0,1,
random_disk_normalized_6_seed_4,unit-sphere,distance,random-disk,minimum-disk,0.04766957334061854,-0.2083357199245448,0.8783170689251923,6,4,Shor,PrimalAndDualFeasible,1.2453486260971154,1.2453486260971154,1.5508932005219729,0.7947110905031488,planar-arrangement,0.6282792764709098,,,,,0.11815212080057558,-0.2582878103243985,0.0024615000002086163,0.4506375355939666,1.7349755657852655e-11,5.753433545005989,21,0,6,5,8,5,1.0,,0,1,
random_disk_normalized_6_seed_4,unit-sphere,distance,random-disk,minimum-disk,0.04766957334061854,-0.2083357199245448,0.8783170689251923,6,4,RLT,PrimalAndDualFeasible,1.2393956263903858,1.2393956263903858,1.5361015187156168,0.7947110905031488,planar-arrangement,0.6282792764709098,,,,,0.11815212080057558,-0.2582878103243985,0.006036208011209965,0.444684535887237,2.0192084556909246e-11,2.902885716893489,21,0,6,5,8,5,1.0,,0,1,
random_disk_normalized_6_seed_4,unit-sphere,distance,random-disk,minimum-disk,0.04766957334061854,-0.2083357199245448,0.8783170689251923,6,4,KRON,PrimalAndDualFeasible,0.9546459309561584,0.9546459309561584,0.9113488534911502,0.7947110905031488,planar-arrangement,0.6282792764709098,,,,,0.11815212080057558,-0.2582878103243985,0.1913717919960618,0.15993484045300954,7.91365861729787e-11,4.970602107774695,21,0,6,5,8,5,1.0,,0,1,
random_disk_normalized_6_seed_4,unit-sphere,distance,random-disk,minimum-disk,0.04766957334061854,-0.2083357199245448,0.8783170689251923,6,4,Full SEP,PrimalAndDualFeasible,0.8792116554641715,0.8792116554641715,0.7730131351040489,0.7947110905031488,planar-arrangement,0.6282792764709098,,,,,0.11815212080057558,-0.2582878103243985,0.10598274995572865,0.08450056496102265,3.470979059727597e-11,2.886823043999667,21,21,6,5,8,5,1.0,,0,1,
random_disk_normalized_6_seed_5,unit-sphere,distance,random-disk,minimum-disk,-0.003228794716958111,0.18653673496019418,0.817935377421469,6,5,Shor,PrimalAndDualFeasible,1.170972494193942,1.170972494193942,1.3711765821587814,0.7500152911624994,planar-arrangement,0.5612687669201863,,,,,0.264489943782844,0.43570671969688624,0.0023680420126765966,0.42095720303144246,1.3534230488424758e-11,5.646437822199523,21,0,6,5,8,5,1.0,,0,1,
